prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index
5472,5501,Copilot,Copilot,Copilot,Copilot,1757811401.0,1758635368.0,1757910669.0,1757945091.0,closed_unmerged,merged,False,34422.0,61421257,eggjs/egg,same,4
5487,5489,Copilot,Copilot,Copilot,Copilot,1757841300.0,1757843217.0,1757841487.0,1757843328.0,merged,merged,False,1730.0,61421257,eggjs/egg,same,8
5534,5600,Copilot,Copilot,Copilot,Copilot,1758727147.0,1760443882.0,1760015442.0,1760443768.0,closed_unmerged,merged,False,428326.0,61421257,eggjs/egg,same,9
592,594,Copilot,Copilot,Copilot,Copilot,1753212407.0,1753222642.0,1753212663.0,1753215281.0,closed_unmerged,closed_unmerged,False,2618.0,365784056,srid/emanote,same,0
3230,3234,Copilot,Copilot,Copilot,Copilot,1756895825.0,1756966314.0,1756963121.0,1756983550.0,merged,merged,False,3193.0,6860771,hathach/tinyusb,same,0
3234,3235,Copilot,Copilot,Copilot,Copilot,1756963121.0,1756983550.0,1756966662.0,1756980497.0,merged,merged,False,13835.0,6860771,hathach/tinyusb,same,1
1346,1348,Copilot,Copilot,Copilot,Copilot,1752074075.0,1753115859.0,1752177801.0,1756169615.0,merged,closed_unmerged,False,938058.0,238282851,LorenFrankLab/spyglass,same,0
1757,1835,Cursor,Cursor,shnai0,mfts,1752597960.0,1758460998.0,1756201774.0,1759307927.0,closed_unmerged,closed_unmerged,False,2259224.0,646985602,mfts/papermark,same,17
1758,1762,Cursor,Cursor,shnai0,mfts,1752598652.0,1752659574.0,1752618112.0,1752911150.0,merged,merged,False,41462.0,646985602,mfts/papermark,same,28
1835,1886,Cursor,Cursor,mfts,mfts,1756201774.0,1759307927.0,1758797825.0,1758804628.0,closed_unmerged,merged,False,6803.0,646985602,mfts/papermark,same,38
1835,1888,Cursor,Cursor,mfts,mfts,1756201774.0,1759307927.0,1759222614.0,1759305514.0,closed_unmerged,merged,False,82900.0,646985602,mfts/papermark,same,40
1878,1887,Cursor,Cursor,shnai0,mfts,1758312116.0,1759305661.0,1758804529.0,1758911558.0,closed_unmerged,merged,False,107029.0,646985602,mfts/papermark,same,72
381,382,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1749310316.0,1750088443.0,1749310380.0,1749312311.0,closed_unmerged,merged,False,1931.0,536223005,suiet/wallet-kit,same,0
693,694,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1746167076.0,1746207989.0,1746167148.0,1746210434.0,merged,closed_unmerged,False,40841.0,771479895,lingodotdev/lingo.dev,same,0
694,696,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1746167148.0,1746210434.0,1746208485.0,1746209025.0,closed_unmerged,merged,False,540.0,771479895,lingodotdev/lingo.dev,same,2
694,701,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1746167148.0,1746210434.0,1746210298.0,1746210418.0,closed_unmerged,merged,False,120.0,771479895,lingodotdev/lingo.dev,same,7
700,702,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1746209960.0,1746213636.0,1746210776.0,1746212386.0,merged,merged,False,1610.0,771479895,lingodotdev/lingo.dev,same,12
728,729,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1746239484.0,1746241330.0,1746240206.0,1746240913.0,merged,merged,False,707.0,771479895,lingodotdev/lingo.dev,same,21
25160,25252,Copilot,Copilot,Copilot,Copilot,1749530134.0,1752097655.0,1751991335.0,1752185898.0,closed_unmerged,merged,False,106320.0,106462765,microsoft/vscode-python,same,4
25160,25261,Copilot,Copilot,Copilot,Copilot,1749530134.0,1752097655.0,1752005924.0,1752074188.0,closed_unmerged,merged,False,68264.0,106462765,microsoft/vscode-python,same,6
25252,25262,Copilot,Copilot,Copilot,Copilot,1751991335.0,1752185898.0,1752006327.0,1752268741.0,merged,closed_unmerged,False,179571.0,106462765,microsoft/vscode-python,same,11
25261,25262,Copilot,Copilot,Copilot,Copilot,1752005924.0,1752074188.0,1752006327.0,1752268741.0,merged,closed_unmerged,False,67861.0,106462765,microsoft/vscode-python,same,15
25262,25273,Copilot,Copilot,Copilot,Copilot,1752006327.0,1752268741.0,1752169340.0,1752267969.0,closed_unmerged,merged,False,98629.0,106462765,microsoft/vscode-python,same,16
261,262,OpenAI_Codex,OpenAI_Codex,winedarksea,winedarksea,1759342274.0,1759347516.0,1759342747.0,1759344414.0,merged,closed_unmerged,False,1667.0,224208127,winedarksea/AutoTS,same,0
1157,1159,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1736137683.0,1736440029.0,1736146217.0,1736146448.0,closed_unmerged,closed_unmerged,False,231.0,762304524,ComposioHQ/composio,same,11
1157,1164,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1736137683.0,1736440029.0,1736172187.0,1736439959.0,closed_unmerged,closed_unmerged,False,267772.0,762304524,ComposioHQ/composio,same,14
1160,1164,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1736146599.0,1736430505.0,1736172187.0,1736439959.0,closed_unmerged,closed_unmerged,False,258318.0,762304524,ComposioHQ/composio,same,20
1409,1411,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741352144.0,1741422934.0,1741352179.0,1741422954.0,closed_unmerged,closed_unmerged,False,70755.0,762304524,ComposioHQ/composio,same,37
1410,1411,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741352162.0,1741422944.0,1741352179.0,1741422954.0,closed_unmerged,closed_unmerged,False,70765.0,762304524,ComposioHQ/composio,same,38
1524,1525,Copilot,Copilot,Copilot,Copilot,1759478706.0,1759479488.0,1759478717.0,1759479136.0,merged,merged,False,419.0,311525798,microsoft/Web-Dev-For-Beginners,same,0
1340,1342,Copilot,Copilot,Copilot,Copilot,1754589102.0,1754590191.0,1754589136.0,1754590173.0,closed_unmerged,merged,False,1037.0,737584922,devantler-tech/ksail,same,0
1343,1345,Copilot,Copilot,Copilot,Copilot,1754590211.0,1754592234.0,1754590248.0,1754594633.0,closed_unmerged,merged,False,1986.0,737584922,devantler-tech/ksail,same,1
1348,1350,Copilot,Copilot,Copilot,Copilot,1754596477.0,1754733058.0,1754597672.0,1754732911.0,closed_unmerged,closed_unmerged,False,135239.0,737584922,devantler-tech/ksail,same,2
80690,80716,Copilot,Copilot,Copilot,Copilot,1760432168.0,1761175610.0,1760469747.0,1760549753.0,merged,merged,False,80006.0,29078997,dotnet/roslyn,same,99
80693,80726,Copilot,Copilot,Copilot,Copilot,1760435994.0,1760599350.0,1760484885.0,1760490195.0,merged,closed_unmerged,False,5310.0,29078997,dotnet/roslyn,same,139
80704,80744,Copilot,Copilot,Copilot,Copilot,1760451139.0,1761069373.0,1760568891.0,1760739835.0,merged,closed_unmerged,False,170944.0,29078997,dotnet/roslyn,same,242
80728,80776,Copilot,Copilot,Copilot,Copilot,1760485453.0,1761085453.0,1760646551.0,1761235958.0,closed_unmerged,merged,False,438902.0,29078997,dotnet/roslyn,same,340
80878,80890,Copilot,Copilot,Copilot,Copilot,1761312785.0,1761326018.0,1761317235.0,1761337233.0,merged,merged,False,8783.0,29078997,dotnet/roslyn,same,450
7896,7898,OpenAI_Codex,OpenAI_Codex,laske185,laske185,1750147319.0,1750152636.0,1750148412.0,1750238367.0,merged,merged,False,4224.0,550054675,public-ui/kolibri,same,0
1701,1702,Copilot,Copilot,Copilot,Copilot,1759222566.0,1759785732.0,1759223382.0,1759352256.0,merged,merged,False,128874.0,181483945,chaos-polymtl/lethe,same,0
1701,1703,Copilot,Copilot,Copilot,Copilot,1759222566.0,1759785732.0,1759223496.0,1759239819.0,merged,closed_unmerged,False,16323.0,181483945,chaos-polymtl/lethe,same,1
1701,1706,Copilot,Copilot,Copilot,Copilot,1759222566.0,1759785732.0,1759744665.0,1759762490.0,merged,closed_unmerged,False,17825.0,181483945,chaos-polymtl/lethe,same,2
1702,1703,Copilot,Copilot,Copilot,Copilot,1759223382.0,1759352256.0,1759223496.0,1759239819.0,merged,closed_unmerged,False,16323.0,181483945,chaos-polymtl/lethe,same,3
130,131,OpenAI_Codex,OpenAI_Codex,orangecoding,orangecoding,1749021175.0,1749021354.0,1749021205.0,1749021297.0,merged,merged,False,92.0,117512926,orangecoding/fredy,same,0
130,133,OpenAI_Codex,OpenAI_Codex,orangecoding,orangecoding,1749021175.0,1749021354.0,1749021243.0,1749021315.0,merged,merged,False,72.0,117512926,orangecoding/fredy,same,2
131,132,OpenAI_Codex,OpenAI_Codex,orangecoding,orangecoding,1749021205.0,1749021297.0,1749021231.0,1749021336.0,merged,merged,False,66.0,117512926,orangecoding/fredy,same,3
131,133,OpenAI_Codex,OpenAI_Codex,orangecoding,orangecoding,1749021205.0,1749021297.0,1749021243.0,1749021315.0,merged,merged,False,54.0,117512926,orangecoding/fredy,same,4
132,133,OpenAI_Codex,OpenAI_Codex,orangecoding,orangecoding,1749021231.0,1749021336.0,1749021243.0,1749021315.0,merged,merged,False,72.0,117512926,orangecoding/fredy,same,5
2094,2096,OpenAI_Codex,OpenAI_Codex,mikel-brostrom,mikel-brostrom,1754327073.0,1754574844.0,1754397075.0,1755562768.0,closed_unmerged,closed_unmerged,False,177769.0,275118967,mikel-brostrom/boxmot,same,1
2095,2096,OpenAI_Codex,OpenAI_Codex,mikel-brostrom,mikel-brostrom,1754329941.0,1754574858.0,1754397075.0,1755562768.0,closed_unmerged,closed_unmerged,False,177783.0,275118967,mikel-brostrom/boxmot,same,3
2095,2097,OpenAI_Codex,OpenAI_Codex,mikel-brostrom,mikel-brostrom,1754329941.0,1754574858.0,1754500420.0,1754574884.0,closed_unmerged,closed_unmerged,False,74438.0,275118967,mikel-brostrom/boxmot,same,4
2096,2097,OpenAI_Codex,OpenAI_Codex,mikel-brostrom,mikel-brostrom,1754397075.0,1755562768.0,1754500420.0,1754574884.0,closed_unmerged,closed_unmerged,False,74464.0,275118967,mikel-brostrom/boxmot,same,5
2096,2101,OpenAI_Codex,OpenAI_Codex,mikel-brostrom,mikel-brostrom,1754397075.0,1755562768.0,1755075834.0,1756340312.0,closed_unmerged,closed_unmerged,False,486934.0,275118967,mikel-brostrom/boxmot,same,6
191,192,Claude_Code,Claude_Code,rcourtman,rcourtman,1750683704.0,1750684263.0,1750683982.0,1750684280.0,merged,merged,False,281.0,932825524,rcourtman/Pulse,same,0
402,447,OpenAI_Codex,OpenAI_Codex,guillaq,anyacherniss,1749564791.0,1750083541.0,1749831016.0,1750090712.0,closed_unmerged,merged,False,252525.0,899127822,WorkflowAI/WorkflowAI,same,65
464,466,Cursor,Cursor,pierrevalade,pierrevalade,1750091839.0,1750098992.0,1750098213.0,1750101369.0,closed_unmerged,closed_unmerged,False,779.0,899127822,WorkflowAI/WorkflowAI,same,149
465,548,Cursor,Cursor,pierrevalade,guillaq,1750092869.0,1750880200.0,1750694952.0,1750703363.0,merged,merged,False,8411.0,899127822,WorkflowAI/WorkflowAI,same,172
522,538,Cursor,Cursor,pierrevalade,pierrevalade,1750390758.0,1750691950.0,1750604676.0,1750706043.0,closed_unmerged,merged,False,87274.0,899127822,WorkflowAI/WorkflowAI,same,239
541,542,Cursor,Cursor,pierrevalade,yannbu,1750628461.0,1750683038.0,1750669696.0,1750695785.0,merged,merged,False,13342.0,899127822,WorkflowAI/WorkflowAI,same,251
7213,7222,Copilot,Copilot,Copilot,Copilot,1749564771.0,1753454599.0,1749643797.0,1753436716.0,merged,merged,False,3792919.0,37137879,microsoft/Qcodes,same,0
7213,7240,Copilot,Copilot,Copilot,Copilot,1749564771.0,1753454599.0,1750060285.0,1753366011.0,merged,merged,False,3305726.0,37137879,microsoft/Qcodes,same,1
7213,7331,Copilot,Copilot,Copilot,Copilot,1749564771.0,1753454599.0,1753433828.0,1753436847.0,merged,closed_unmerged,False,3019.0,37137879,microsoft/Qcodes,same,2
7213,7333,Copilot,Copilot,Copilot,Copilot,1749564771.0,1753454599.0,1753436917.0,1757518497.0,merged,merged,False,17682.0,37137879,microsoft/Qcodes,same,3
7222,7240,Copilot,Copilot,Copilot,Copilot,1749643797.0,1753436716.0,1750060285.0,1753366011.0,merged,merged,False,3305726.0,37137879,microsoft/Qcodes,same,4
9033,9035,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747082141.0,1747923009.0,1747327869.0,1747947582.0,merged,closed_unmerged,False,595140.0,36385798,evergreen-ci/evergreen,same,1
9034,9035,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747250626.0,1747947593.0,1747327869.0,1747947582.0,closed_unmerged,closed_unmerged,False,619713.0,36385798,evergreen-ci/evergreen,same,4
9034,9037,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747250626.0,1747947593.0,1747422607.0,1747426328.0,closed_unmerged,closed_unmerged,False,3721.0,36385798,evergreen-ci/evergreen,same,6
9035,9036,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747327869.0,1747947582.0,1747336299.0,1748455845.0,closed_unmerged,closed_unmerged,False,611283.0,36385798,evergreen-ci/evergreen,same,7
9036,9037,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747336299.0,1748455845.0,1747422607.0,1747426328.0,closed_unmerged,closed_unmerged,False,3721.0,36385798,evergreen-ci/evergreen,same,9
4617,4781,Copilot,Copilot,Copilot,Copilot,1753930557.0,1760982590.0,1754465616.0,1754559387.0,closed_unmerged,merged,False,93771.0,814403270,Comfy-Org/ComfyUI_frontend,same,0
4617,5123,Copilot,Copilot,Copilot,Copilot,1753930557.0,1760982590.0,1755685324.0,1755770121.0,closed_unmerged,closed_unmerged,False,84797.0,814403270,Comfy-Org/ComfyUI_frontend,same,1
4861,4893,Claude_Code,Claude_Code,snomiao,huchenlei,1754744704.0,1755572728.0,1754842345.0,1759438480.0,merged,closed_unmerged,False,730383.0,814403270,Comfy-Org/ComfyUI_frontend,same,4
4893,5290,Claude_Code,Claude_Code,huchenlei,viva-jinyi,1754842345.0,1759438480.0,1756716904.0,1757584866.0,closed_unmerged,merged,False,867962.0,814403270,Comfy-Org/ComfyUI_frontend,same,9
4893,5546,Claude_Code,Claude_Code,huchenlei,snomiao,1754842345.0,1759438480.0,1757813545.0,1757817250.0,closed_unmerged,closed_unmerged,False,3705.0,814403270,Comfy-Org/ComfyUI_frontend,same,11
129,131,Copilot,Copilot,Copilot,Copilot,1755643480.0,1755644406.0,1755643806.0,1755658288.0,merged,closed_unmerged,False,600.0,161250496,java-james/flutter_dotenv,same,0
131,133,Copilot,Copilot,Copilot,Copilot,1755643806.0,1755658288.0,1755644804.0,1755651730.0,closed_unmerged,merged,False,6926.0,161250496,java-james/flutter_dotenv,same,1
1686,1697,Copilot,Copilot,Copilot,Copilot,1752184659.0,1753296757.0,1752675246.0,1753297425.0,merged,closed_unmerged,False,621511.0,244751861,NUWCDIVNPT/stig-manager,same,10
1686,1706,Copilot,Copilot,Copilot,Copilot,1752184659.0,1753296757.0,1753213128.0,1754604561.0,merged,closed_unmerged,False,83629.0,244751861,NUWCDIVNPT/stig-manager,same,12
1688,1690,Copilot,Copilot,Copilot,Copilot,1752187707.0,1753892015.0,1752338490.0,1753830013.0,closed_unmerged,merged,False,1491523.0,244751861,NUWCDIVNPT/stig-manager,same,16
1688,1706,Copilot,Copilot,Copilot,Copilot,1752187707.0,1753892015.0,1753213128.0,1754604561.0,closed_unmerged,closed_unmerged,False,678887.0,244751861,NUWCDIVNPT/stig-manager,same,20
1690,1707,Copilot,Copilot,Copilot,Copilot,1752338490.0,1753830013.0,1753213201.0,1755713957.0,merged,closed_unmerged,False,616812.0,244751861,NUWCDIVNPT/stig-manager,same,31
1043,1044,OpenAI_Codex,OpenAI_Codex,durswd,durswd,1748026156.0,1748166201.0,1748049559.0,1748051429.0,merged,closed_unmerged,False,1870.0,13696235,effekseer/Effekseer,same,0
1043,1046,OpenAI_Codex,OpenAI_Codex,durswd,durswd,1748026156.0,1748166201.0,1748049626.0,1748166191.0,merged,merged,False,116565.0,13696235,effekseer/Effekseer,same,2
1043,1047,OpenAI_Codex,OpenAI_Codex,durswd,durswd,1748026156.0,1748166201.0,1748052545.0,1748166181.0,merged,merged,False,113636.0,13696235,effekseer/Effekseer,same,3
1044,1046,OpenAI_Codex,OpenAI_Codex,durswd,durswd,1748049559.0,1748051429.0,1748049626.0,1748166191.0,closed_unmerged,merged,False,1803.0,13696235,effekseer/Effekseer,same,5
1046,1047,OpenAI_Codex,OpenAI_Codex,durswd,durswd,1748049626.0,1748166191.0,1748052545.0,1748166181.0,merged,merged,False,113636.0,13696235,effekseer/Effekseer,same,8
57,58,OpenAI_Codex,OpenAI_Codex,grll,grll,1750325163.0,1750325341.0,1750325174.0,1750325358.0,merged,merged,False,167.0,915470479,grll/mcpadapt,same,0
57,59,OpenAI_Codex,OpenAI_Codex,grll,grll,1750325163.0,1750325341.0,1750325268.0,1750325384.0,merged,merged,False,73.0,915470479,grll/mcpadapt,same,1
57,60,OpenAI_Codex,OpenAI_Codex,grll,grll,1750325163.0,1750325341.0,1750325291.0,1750325403.0,merged,merged,False,50.0,915470479,grll/mcpadapt,same,2
58,59,OpenAI_Codex,OpenAI_Codex,grll,grll,1750325174.0,1750325358.0,1750325268.0,1750325384.0,merged,merged,False,90.0,915470479,grll/mcpadapt,same,3
58,60,OpenAI_Codex,OpenAI_Codex,grll,grll,1750325174.0,1750325358.0,1750325291.0,1750325403.0,merged,merged,False,67.0,915470479,grll/mcpadapt,same,4
5146,5148,Copilot,Copilot,Copilot,Copilot,1752150585.0,1753453378.0,1752220225.0,1752244321.0,closed_unmerged,merged,False,24096.0,42712762,camunda/camunda-modeler,same,0
5224,5225,Copilot,Copilot,Copilot,Copilot,1755516385.0,1755520783.0,1755516536.0,1755520763.0,closed_unmerged,closed_unmerged,False,4227.0,42712762,camunda/camunda-modeler,same,1
1898,1899,Copilot,Copilot,Copilot,Copilot,1757013819.0,1757018622.0,1757018213.0,1757018601.0,closed_unmerged,closed_unmerged,False,388.0,833306239,containers/ramalama,same,0
227,228,Copilot,Copilot,Copilot,Copilot,1753979204.0,1757841745.0,1753979245.0,1757841752.0,closed_unmerged,closed_unmerged,False,3862500.0,772123163,Boshen/cargo-shear,same,0
227,247,Copilot,Copilot,Copilot,Copilot,1753979204.0,1757841745.0,1755658477.0,1755663125.0,closed_unmerged,merged,False,4648.0,772123163,Boshen/cargo-shear,same,1
227,248,Copilot,Copilot,Copilot,Copilot,1753979204.0,1757841745.0,1755663227.0,1756178204.0,closed_unmerged,merged,False,514977.0,772123163,Boshen/cargo-shear,same,2
228,247,Copilot,Copilot,Copilot,Copilot,1753979245.0,1757841752.0,1755658477.0,1755663125.0,closed_unmerged,merged,False,4648.0,772123163,Boshen/cargo-shear,same,3
228,248,Copilot,Copilot,Copilot,Copilot,1753979245.0,1757841752.0,1755663227.0,1756178204.0,closed_unmerged,merged,False,514977.0,772123163,Boshen/cargo-shear,same,4
18098,18099,OpenAI_Codex,OpenAI_Codex,aaazzam,aaazzam,1747590510.0,1749491991.0,1747591533.0,1749491992.0,closed_unmerged,closed_unmerged,False,1900458.0,139199684,PrefectHQ/prefect,same,0
18098,18139,OpenAI_Codex,OpenAI_Codex,aaazzam,zzstoatzz,1747590510.0,1749491991.0,1747877370.0,1747948813.0,closed_unmerged,closed_unmerged,False,71443.0,139199684,PrefectHQ/prefect,same,1
18099,18139,OpenAI_Codex,OpenAI_Codex,aaazzam,zzstoatzz,1747591533.0,1749491992.0,1747877370.0,1747948813.0,closed_unmerged,closed_unmerged,False,71443.0,139199684,PrefectHQ/prefect,same,2
548,550,Copilot,Copilot,Copilot,Copilot,1754929762.0,1755446522.0,1754929874.0,1754935166.0,closed_unmerged,merged,False,5292.0,317531562,TheJoeFin/Text-Grab,same,0
658,799,Cursor,Cursor,dtbuchholz,dtbuchholz,1750285983.0,1751555100.0,1751407157.0,1751416499.0,closed_unmerged,closed_unmerged,False,9342.0,914048456,recallnet/js-recall,same,0
1119,1124,Cursor,Cursor,stephhuynh18,stephhuynh18,1756313839.0,1756392312.0,1756333668.0,1756493017.0,merged,merged,False,58644.0,914048456,recallnet/js-recall,same,1
1124,1130,Cursor,Cursor,stephhuynh18,stephhuynh18,1756333668.0,1756493017.0,1756392574.0,1758226147.0,merged,merged,False,100443.0,914048456,recallnet/js-recall,same,2
1124,1141,Cursor,Cursor,stephhuynh18,stephhuynh18,1756333668.0,1756493017.0,1756491790.0,1759780317.0,merged,merged,False,1227.0,914048456,recallnet/js-recall,same,3
1130,1141,Cursor,Cursor,stephhuynh18,stephhuynh18,1756392574.0,1758226147.0,1756491790.0,1759780317.0,merged,merged,False,1734357.0,914048456,recallnet/js-recall,same,4
83,84,OpenAI_Codex,OpenAI_Codex,lreiher,lreiher,1749108831.0,1750243040.0,1749109386.0,1750235270.0,merged,merged,False,1125884.0,456882115,ika-rwth-aachen/mqtt_client,same,0
2702,2782,Cursor,Cursor,MagMueller,MagMueller,1755391256.0,1756923483.0,1756065216.0,1756923340.0,closed_unmerged,closed_unmerged,False,858124.0,881458615,browser-use/browser-use,same,138
2702,2812,Cursor,Cursor,MagMueller,MagMueller,1755391256.0,1756923483.0,1756190676.0,1756836028.0,closed_unmerged,merged,False,645352.0,881458615,browser-use/browser-use,same,147
2705,2742,Cursor,Cursor,MagMueller,MagMueller,1755470385.0,1756529672.0,1755743041.0,1756923336.0,merged,closed_unmerged,False,786631.0,881458615,browser-use/browser-use,same,157
2727,2789,Cursor,Cursor,MagMueller,MagMueller,1755650514.0,1756923485.0,1756093596.0,1756923340.0,closed_unmerged,closed_unmerged,False,829744.0,881458615,browser-use/browser-use,same,195
2778,2796,Cursor,Cursor,MagMueller,MagMueller,1756063816.0,1756923339.0,1756111551.0,1756923342.0,closed_unmerged,closed_unmerged,False,811788.0,881458615,browser-use/browser-use,same,362
1567,1569,Copilot,Copilot,Copilot,Copilot,1759246314.0,1759246457.0,1759246425.0,1759246759.0,closed_unmerged,merged,False,32.0,582387164,pola-rs/r-polars,same,0
861,862,Copilot,Copilot,Copilot,Copilot,1751685232.0,1752032926.0,1751685261.0,1751687061.0,merged,merged,False,1800.0,816422401,sysadminsmedia/homebox,same,0
861,875,Copilot,Copilot,Copilot,Copilot,1751685232.0,1752032926.0,1751893058.0,1751901866.0,merged,merged,False,8808.0,816422401,sysadminsmedia/homebox,same,1
861,882,Copilot,Copilot,Copilot,Copilot,1751685232.0,1752032926.0,1751983742.0,1752172170.0,merged,merged,False,49184.0,816422401,sysadminsmedia/homebox,same,2
892,895,Copilot,Copilot,Copilot,Copilot,1752257830.0,1752334850.0,1752334060.0,1752341782.0,merged,merged,False,790.0,816422401,sysadminsmedia/homebox,same,3
1045,1046,Copilot,Copilot,Copilot,Copilot,1760141057.0,1760187316.0,1760141093.0,1760187302.0,merged,merged,False,46209.0,816422401,sysadminsmedia/homebox,same,4
397,398,OpenAI_Codex,OpenAI_Codex,janbjorge,janbjorge,1749019796.0,1749021256.0,1749019827.0,1749021202.0,merged,merged,False,1375.0,788904329,janbjorge/pgqueuer,same,0
403,407,OpenAI_Codex,OpenAI_Codex,janbjorge,janbjorge,1749381761.0,1749988488.0,1749469862.0,1749493330.0,merged,closed_unmerged,False,23468.0,788904329,janbjorge/pgqueuer,same,4
405,407,OpenAI_Codex,OpenAI_Codex,janbjorge,janbjorge,1749469537.0,1749470185.0,1749469862.0,1749493330.0,merged,closed_unmerged,False,323.0,788904329,janbjorge/pgqueuer,same,9
406,407,OpenAI_Codex,OpenAI_Codex,janbjorge,janbjorge,1749469757.0,1749471671.0,1749469862.0,1749493330.0,merged,closed_unmerged,False,1809.0,788904329,janbjorge/pgqueuer,same,10
416,422,OpenAI_Codex,OpenAI_Codex,janbjorge,janbjorge,1750363863.0,1751470510.0,1751439199.0,1751450349.0,closed_unmerged,merged,False,11150.0,788904329,janbjorge/pgqueuer,same,16
223,224,Copilot,Copilot,Copilot,Copilot,1758062172.0,1758933439.0,1758235132.0,1759643487.0,merged,merged,False,698307.0,326313096,evan361425/flutter-pos-system,same,0
223,225,Copilot,Copilot,Copilot,Copilot,1758062172.0,1758933439.0,1758325764.0,1760835826.0,merged,merged,False,607675.0,326313096,evan361425/flutter-pos-system,same,1
224,225,Copilot,Copilot,Copilot,Copilot,1758235132.0,1759643487.0,1758325764.0,1760835826.0,merged,merged,False,1317723.0,326313096,evan361425/flutter-pos-system,same,2
224,228,Copilot,Copilot,Copilot,Copilot,1758235132.0,1759643487.0,1759184514.0,1759665618.0,merged,merged,False,458973.0,326313096,evan361425/flutter-pos-system,same,3
225,228,Copilot,Copilot,Copilot,Copilot,1758325764.0,1760835826.0,1759184514.0,1759665618.0,merged,merged,False,481104.0,326313096,evan361425/flutter-pos-system,same,4
1360,1361,Copilot,Copilot,Copilot,Copilot,1748843236.0,1748984670.0,1748978847.0,1748981816.0,merged,merged,False,2969.0,2327138,EduMIPS64/edumips64,same,0
1378,1379,OpenAI_Codex,OpenAI_Codex,lupino3,lupino3,1751289522.0,1751290241.0,1751290177.0,1751290264.0,merged,merged,False,64.0,2327138,EduMIPS64/edumips64,same,1
1072,1077,Copilot,Copilot,Copilot,Copilot,1752514547.0,1753431603.0,1752560198.0,1754638936.0,merged,merged,False,871405.0,190495155,zapier/zapier-platform,same,1
1075,1077,Copilot,Copilot,Copilot,Copilot,1752559922.0,1753434398.0,1752560198.0,1754638936.0,merged,merged,False,874200.0,190495155,zapier/zapier-platform,same,2
1115,1129,Copilot,Copilot,Copilot,Copilot,1755781921.0,1756473583.0,1756207149.0,1756467060.0,merged,closed_unmerged,False,259911.0,190495155,zapier/zapier-platform,same,10
1136,1141,Copilot,Copilot,Copilot,Copilot,1756460079.0,1756469700.0,1756469031.0,1756469328.0,closed_unmerged,closed_unmerged,False,297.0,190495155,zapier/zapier-platform,same,103
1140,1141,Copilot,Copilot,Copilot,Copilot,1756468808.0,1756469273.0,1756469031.0,1756469328.0,closed_unmerged,closed_unmerged,False,242.0,190495155,zapier/zapier-platform,same,108
7878,7880,Copilot,Copilot,Copilot,Copilot,1751310279.0,1755280051.0,1751319598.0,1755275802.0,merged,merged,False,3956204.0,83085579,AzureAD/microsoft-authentication-library-for-js,same,0
7878,7904,Copilot,Copilot,Copilot,Copilot,1751310279.0,1755280051.0,1751570335.0,1755103661.0,merged,closed_unmerged,False,3533326.0,83085579,AzureAD/microsoft-authentication-library-for-js,same,2
7878,7995,Copilot,Copilot,Copilot,Copilot,1751310279.0,1755280051.0,1755103683.0,1755294485.0,merged,merged,False,176368.0,83085579,AzureAD/microsoft-authentication-library-for-js,same,3
7880,7903,Copilot,Copilot,Copilot,Copilot,1751319598.0,1755275802.0,1751569941.0,1755277286.0,merged,merged,False,3705861.0,83085579,AzureAD/microsoft-authentication-library-for-js,same,4
7880,7995,Copilot,Copilot,Copilot,Copilot,1751319598.0,1755275802.0,1755103683.0,1755294485.0,merged,merged,False,172119.0,83085579,AzureAD/microsoft-authentication-library-for-js,same,6
47,48,Copilot,Copilot,Copilot,Copilot,1751817839.0,1751851325.0,1751844567.0,1751851335.0,closed_unmerged,closed_unmerged,False,6758.0,905638090,yosebyte/nodepass,same,0
47,49,Copilot,Copilot,Copilot,Copilot,1751817839.0,1751851325.0,1751844906.0,1751851371.0,closed_unmerged,closed_unmerged,False,6419.0,905638090,yosebyte/nodepass,same,1
48,49,Copilot,Copilot,Copilot,Copilot,1751844567.0,1751851335.0,1751844906.0,1751851371.0,closed_unmerged,closed_unmerged,False,6429.0,905638090,yosebyte/nodepass,same,2
65545,65546,Copilot,Copilot,Copilot,Copilot,1751879741.0,1751880235.0,1751880223.0,1751880961.0,closed_unmerged,closed_unmerged,False,12.0,285902689,Expensify/App,same,0
